0.61237,0.35355,0.35355,0.61237,1,2.12,1
0.61356,0.3522,0.35307,0.61224,1.022,2.1192,1.0011
0.61475,0.35084,0.35258,0.61211,1.044,2.1168,1.0022
0.61593,0.34949,0.3521,0.61197,1.066,2.1127,1.0033
0.61712,0.34813,0.35161,0.61184,1.088,2.1071,1.0044
0.6183,0.34677,0.35112,0.6117,1.11,2.0998,1.0055
0.61947,0.34541,0.35063,0.61156,1.1319,2.091,1.0066
0.62065,0.34404,0.35014,0.61141,1.1539,2.0806,1.0077
0.62182,0.34268,0.34965,0.61127,1.1758,2.0686,1.0088
0.623,0.34132,0.34916,0.61112,1.1977,2.0551,1.0099
0.62417,0.33995,0.34866,0.61097,1.2196,2.04,1.011
0.62533,0.33858,0.34817,0.61082,1.2415,2.0234,1.0121
0.6265,0.33722,0.34767,0.61067,1.2634,2.0053,1.0132
0.62766,0.33585,0.34717,0.61051,1.2852,1.9857,1.0143
0.62882,0.33448,0.34667,0.61035,1.307,1.9647,1.0153
0.62998,0.3331,0.34617,0.61019,1.3288,1.9422,1.0164
0.63114,0.33173,0.34567,0.61003,1.3505,1.9184,1.0175
0.63229,0.33036,0.34517,0.60986,1.3722,1.8932,1.0186
0.63344,0.32898,0.34466,0.6097,1.3939,1.8666,1.0197
0.63459,0.32761,0.34416,0.60953,1.4155,1.8387,1.0208
0.63574,0.32623,0.34365,0.60936,1.4371,1.8096,1.0219
0.63688,0.32485,0.34314,0.60918,1.4586,1.7792,1.0229
0.63803,0.32347,0.34263,0.60901,1.4801,1.7476,1.024
0.63917,0.32209,0.34212,0.60883,1.5016,1.7149,1.0251
0.64031,0.32071,0.34161,0.60865,1.5229,1.6811,1.0261
0.64144,0.31933,0.3411,0.60847,1.5443,1.6461,1.0272
0.64258,0.31794,0.34058,0.60828,1.5656,1.6101,1.0283
0.64371,0.31656,0.34007,0.6081,1.5868,1.5732,1.0293
0.64484,0.31517,0.33955,0.60791,1.608,1.5353,1.0304
0.64597,0.31378,0.33903,0.60772,1.6291,1.4965,1.0315
0.64709,0.31239,0.33852,0.60753,1.6501,1.4568,1.0325
0.64821,0.311,0.338,0.60733,1.6711,1.4163,1.0336
0.64933,0.30961,0.33747,0.60714,1.692,1.3751,1.0346
0.65045,0.30822,0.33695,0.60694,1.7129,1.3332,1.0356
0.65157,0.30683,0.33643,0.60674,1.7337,1.2906,1.0367
0.65268,0.30543,0.3359,0.60653,1.7544,1.2474,1.0377
0.65379,0.30404,0.33538,0.60633,1.775,1.2037,1.0388
0.6549,0.30264,0.33485,0.60612,1.7956,1.1595,1.0398
0.65601,0.30125,0.33432,0.60591,1.816,1.1148,1.0408
0.65711,0.29985,0.33379,0.6057,1.8364,1.0697,1.0418
0.65822,0.29845,0.33326,0.60549,1.8567,1.0244,1.0428
0.65932,0.29705,0.33273,0.60527,1.8769,0.9787,1.0438
0.66041,0.29565,0.3322,0.60505,1.8971,0.93283,1.0449
0.66151,0.29424,0.33166,0.60483,1.9171,0.88679,1.0459
0.6626,0.29284,0.33113,0.60461,1.9371,0.84064,1.0469
0.66369,0.29144,0.33059,0.60439,1.9569,0.79445,1.0478
0.66478,0.29003,0.33006,0.60416,1.9767,0.74826,1.0488
0.66587,0.28862,0.32952,0.60393,1.9963,0.70214,1.0498
0.66695,0.28722,0.32898,0.6037,2.0159,0.65614,1.0508
0.66803,0.28581,0.32844,0.60347,2.0354,0.61031,1.0518
0.66911,0.2844,0.32789,0.60323,2.0547,0.56472,1.0527
0.67019,0.28299,0.32735,0.603,2.074,0.51941,1.0537
0.67126,0.28158,0.32681,0.60276,2.0931,0.47445,1.0547
0.67234,0.28016,0.32626,0.60252,2.1122,0.42988,1.0556
0.6734,0.27875,0.32572,0.60227,2.1311,0.38577,1.0566
0.67447,0.27734,0.32517,0.60203,2.1499,0.34217,1.0575
0.67554,0.27592,0.32462,0.60178,2.1686,0.29912,1.0584
0.6766,0.2745,0.32407,0.60153,2.1872,0.25669,1.0594
0.67766,0.27309,0.32352,0.60128,2.2057,0.21493,1.0603
0.67872,0.27167,0.32296,0.60103,2.224,0.17388,1.0612
0.67977,0.27025,0.32241,0.60077,2.2422,0.1336,1.0621
0.68083,0.26883,0.32186,0.60051,2.2603,0.094139,1.063
0.68188,0.26741,0.3213,0.60025,2.2783,0.05554,1.0639
0.68292,0.26599,0.32074,0.59999,2.2961,0.017852,1.0648
0.68397,0.26456,0.32019,0.59973,2.3138,-0.018877,1.0657
0.68501,0.26314,0.31963,0.59946,2.3314,-0.054604,1.0666
0.68606,0.26171,0.31907,0.59919,2.3489,-0.089284,1.0674
0.68709,0.26029,0.31851,0.59892,2.3662,-0.12287,1.0683
0.68813,0.25886,0.31794,0.59865,2.3833,-0.15533,1.0692
0.68916,0.25743,0.31738,0.59837,2.4004,-0.18662,1.07
0.6902,0.25601,0.31682,0.5981,2.4173,-0.21671,1.0709
0.69122,0.25458,0.31625,0.59782,2.434,-0.24554,1.0717
0.69225,0.25315,0.31568,0.59754,2.4506,-0.2731,1.0725
0.69328,0.25172,0.31511,0.59725,2.4671,-0.29934,1.0734
0.6943,0.25028,0.31455,0.59697,2.4834,-0.32423,1.0742
0.69532,0.24885,0.31398,0.59668,2.4996,-0.34775,1.075
0.69633,0.24742,0.3134,0.59639,2.5156,-0.36986,1.0758
0.69735,0.24598,0.31283,0.5961,2.5315,-0.39054,1.0766
0.69836,0.24455,0.31226,0.59581,2.5472,-0.40976,1.0774
0.69937,0.24311,0.31168,0.59551,2.5628,-0.4275,1.0781
0.70038,0.24167,0.31111,0.59521,2.5782,-0.44373,1.0789
0.70138,0.24023,0.31053,0.59491,2.5934,-0.45845,1.0797
