0.61237,0.35355,0.35355,0.61237,1,2.12,1,0
0.61354,0.35216,0.3531,0.61226,1.022,2.1184,1.0011,0
0.61466,0.35075,0.35265,0.61221,1.044,2.1152,1.0022,0.01
0.61581,0.34953,0.35213,0.61206,1.066,2.1103,1.0033,0.02
0.61703,0.3482,0.35156,0.61191,1.088,2.1039,1.0044,0.03
0.61824,0.3468,0.35109,0.61175,1.1099,2.0958,1.0055,0.04
0.61944,0.34547,0.35063,0.61156,1.1319,2.0862,1.0066,0.05
0.61944,0.34547,0.35063,0.61156,1.1321,2.0862,1.0067,0.05
0.62055,0.34413,0.35004,0.61152,1.154,2.075,1.0078,0.06
0.62167,0.34279,0.34965,0.61136,1.1759,2.0623,1.0089,0.07
0.62279,0.34148,0.34911,0.61127,1.1979,2.048,1.0099,0.08
0.62396,0.3401,0.34864,0.61112,1.2198,2.0321,1.011,0.09
0.6251,0.33872,0.34816,0.61099,1.2416,2.0148,1.0121,0.1
0.60532,0.37389,0.38043,0.59082,1.2443,2.1351,0.78028,0.1
0.60661,0.37259,0.37994,0.59064,1.2662,2.1191,0.78329,0.11
0.60785,0.37127,0.37948,0.59049,1.2881,2.1018,0.78644,0.12
0.60908,0.37001,0.37905,0.59028,1.3099,2.0831,0.78975,0.13
0.61031,0.3687,0.37858,0.59014,1.3317,2.0631,0.79321,0.14
0.6115,0.36739,0.37813,0.59001,1.3535,2.0419,0.79681,0.15
0.62767,0.3344,0.34957,0.60992,1.3483,1.9512,1.0025,0.15
0.62882,0.33297,0.34906,0.60981,1.37,1.9276,1.0039,0.16
0.62995,0.33161,0.34851,0.60971,1.3916,1.9026,1.0053,0.17
0.63111,0.33026,0.34793,0.60957,1.4132,1.8764,1.0067,0.18
0.63226,0.32888,0.34752,0.60936,1.4347,1.849,1.0081,0.19
0.63341,0.32748,0.3471,0.60916,1.4562,1.8203,1.0095,0.2
0.6408,0.31815,0.33286,0.6143,1.4646,1.7815,1.0638,0.2
0.64192,0.31674,0.33228,0.61417,1.486,1.7513,1.0638,0.21
0.64303,0.31537,0.33176,0.61399,1.5075,1.7198,1.0639,0.22
0.64422,0.31393,0.33121,0.61378,1.5289,1.6872,1.0639,0.23
0.64534,0.3126,0.33063,0.61359,1.5502,1.6536,1.0638,0.24
0.64651,0.31123,0.33014,0.61332,1.5715,1.6189,1.0638,0.25
0.64887,0.30811,0.32531,0.61498,1.5753,1.6053,1.0782,0.25
0.65,0.30666,0.32472,0.61483,1.5966,1.5694,1.0776,0.26
0.65109,0.30535,0.32417,0.61463,1.6177,1.5326,1.0769,0.27
0.65223,0.30389,0.32361,0.61443,1.6389,1.4949,1.0762,0.28
0.65332,0.30243,0.32314,0.61423,1.66,1.4562,1.0754,0.29
0.6544,0.30104,0.32262,0.61404,1.681,1.4168,1.0747,0.3
0.65446,0.30129,0.32253,0.6139,1.6817,1.4171,1.0737,0.3
0.65557,0.29986,0.32205,0.61367,1.7027,1.3769,1.0729,0.31
0.65664,0.29841,0.32158,0.61349,1.7235,1.336,1.072,0.32
0.65774,0.29705,0.321,0.61327,1.7444,1.2944,1.0712,0.33
0.65876,0.29571,0.32044,0.61311,1.7651,1.2522,1.0703,0.34
0.65985,0.29428,0.31988,0.61292,1.7858,1.2095,1.0693,0.35
0.66207,0.2886,0.3153,0.61559,1.7847,1.19,1.0899,0.35
0.66313,0.28709,0.31489,0.61537,1.8053,1.1463,1.0882,0.36
0.66415,0.28568,0.31448,0.61514,1.8258,1.1023,1.0865,0.37
0.66522,0.28422,0.31404,0.61488,1.8462,1.0578,1.0848,0.38
0.6663,0.28273,0.31347,0.61469,1.8666,1.0129,1.083,0.39
0.66734,0.28131,0.31299,0.61446,1.8868,0.9678,1.0813,0.4
0.66802,0.27931,0.3112,0.61555,1.8859,0.96139,1.0881,0.4
0.66898,0.27789,0.31067,0.6154,1.906,0.91586,1.086,0.41
0.67005,0.2765,0.31016,0.61513,1.9261,0.87013,1.084,0.42
0.67113,0.27502,0.30957,0.61491,1.9461,0.82426,1.0819,0.43
0.67223,0.2736,0.30894,0.61466,1.9659,0.77832,1.0798,0.44
0.67329,0.27216,0.30842,0.61439,1.9857,0.73235,1.0778,0.45
0.67381,0.27067,0.30734,0.61503,1.9857,0.72744,1.0809,0.45
0.67495,0.26923,0.30679,0.61469,2.0053,0.68138,1.0786,0.46
0.67596,0.26779,0.30619,0.6145,2.0249,0.6354,1.0763,0.47
0.67698,0.26641,0.30554,0.6143,2.0445,0.58956,1.074,0.48
0.67803,0.26498,0.30492,0.61407,2.0639,0.54391,1.0718,0.49
0.67907,0.26355,0.3044,0.6138,2.0832,0.49852,1.0695,0.5
0.67909,0.26376,0.3044,0.61369,2.0837,0.49886,1.0692,0.5
0.68011,0.26228,0.30385,0.61346,2.1029,0.45378,1.0669,0.51
0.68112,0.26077,0.30335,0.61324,2.122,0.40905,1.0647,0.52
0.68216,0.25933,0.30284,0.61294,2.141,0.36474,1.0625,0.53
0.68318,0.25781,0.30232,0.6127,2.1599,0.32091,1.0603,0.54
0.68416,0.25635,0.30183,0.61246,2.1787,0.27759,1.0582,0.55
0.68417,0.2567,0.30185,0.61229,2.1793,0.27796,1.058,0.55
0.68518,0.2553,0.30136,0.61199,2.198,0.23523,1.0559,0.56
0.6862,0.25384,0.30079,0.61173,2.2166,0.19312,1.0538,0.57
0.68724,0.25237,0.3002,0.61147,2.235,0.15169,1.0518,0.58
0.68825,0.25089,0.29969,0.61118,2.2534,0.11098,1.0498,0.59
0.68923,0.24945,0.29916,0.61094,2.2717,0.071057,1.0479,0.6
0.68977,0.24626,0.29765,0.61235,2.2695,0.060826,1.0516,0.6
0.69074,0.24481,0.29712,0.61209,2.2875,0.021401,1.0494,0.61
0.69169,0.24342,0.29659,0.61183,2.3055,-0.017163,1.0473,0.62
0.69272,0.24196,0.29604,0.61152,2.3233,-0.054818,1.0453,0.63
0.69374,0.24052,0.29546,0.6112,2.341,-0.09152,1.0434,0.64
0.69476,0.23898,0.29491,0.61092,2.3585,-0.12723,1.0415,0.65
0.69472,0.23894,0.29496,0.61096,2.3587,-0.12701,1.0419,0.65
0.69573,0.23751,0.29439,0.61064,2.3761,-0.16168,1.0401,0.66
0.6967,0.23606,0.29379,0.61039,2.3934,-0.19527,1.0383,0.67
0.69766,0.23461,0.2932,0.61013,2.4106,-0.22775,1.0366,0.68
0.69868,0.23318,0.29269,0.60976,2.4276,-0.25908,1.035,0.69
0.69963,0.23171,0.29205,0.60953,2.4445,-0.28921,1.0335,0.7
0.69962,0.2319,0.29211,0.60945,2.4449,-0.28884,1.0337,0.7
0.70065,0.23039,0.29154,0.60912,2.4617,-0.31775,1.0323,0.71
0.70159,0.22888,0.29105,0.60883,2.4783,-0.3454,1.031,0.72
0.70256,0.22745,0.29057,0.60848,2.4948,-0.37177,1.0297,0.73
0.70353,0.22595,0.28998,0.6082,2.5112,-0.39681,1.0285,0.74
0.70453,0.22452,0.28937,0.60786,2.5274,-0.42051,1.0274,0.75
0.70414,0.22443,0.29024,0.60793,2.526,-0.41827,1.0315,0.75
0.70514,0.22296,0.28961,0.60761,2.542,-0.44052,1.0306,0.76
0.70608,0.22152,0.28905,0.60731,2.5578,-0.46137,1.0298,0.77
0.70701,0.22002,0.2885,0.60704,2.5736,-0.4808,1.0291,0.78
0.70798,0.21855,0.28799,0.60669,2.5891,-0.49879,1.0284,0.79
0.70891,0.21705,0.28745,0.60639,2.6046,-0.51531,1.0279,0.8
0.7089,0.21721,0.28752,0.60631,2.6049,-0.51494,1.0284,0.8
0.7099,0.21574,0.28702,0.6059,2.6202,-0.52999,1.0279,0.81
0.71086,0.21418,0.28649,0.60558,2.6353,-0.54355,1.0276,0.82
0.7119,0.21266,0.28589,0.60518,2.6503,-0.55559,1.0274,0.83
0.71281,0.21122,0.28532,0.60488,2.6651,-0.56612,1.0273,0.84
0.7138,0.20979,0.28466,0.60452,2.6797,-0.57513,1.0272,0.85
0.71376,0.21007,0.2848,0.60441,2.6801,-0.57473,1.0278,0.85
0.71465,0.20867,0.28417,0.60414,2.6946,-0.5822,1.0279,0.86
0.71554,0.20733,0.28364,0.60379,2.7089,-0.58812,1.0281,0.87
0.7165,0.20574,0.28314,0.60344,2.7231,-0.5925,1.0283,0.88
0.71738,0.20432,0.28259,0.60312,2.7371,-0.59534,1.0287,0.89
0.71836,0.20275,0.28204,0.60275,2.751,-0.59662,1.0292,0.9
0.71749,0.20475,0.28437,0.60201,2.7499,-0.58321,1.0371,0.9
0.71845,0.20325,0.28384,0.60162,2.7636,-0.5824,1.0377,0.91
