0.61237,0.35355,0.35355,0.61237,12.5,47.5,1.5,0
0.61313,0.35285,0.35304,0.61231,12.8,47.5,1.635,0.05
0.6136,0.35196,0.35298,0.6124,13.05,47.5,1.7304,0.1
0.61449,0.35326,0.35233,0.61112,13.307,47.503,1.7033,0.15
0.61542,0.35121,0.35138,0.61192,13.555,47.497,1.9532,0.2
0.61622,0.35052,0.35049,0.61202,13.807,47.493,2.1212,0.25
0.59208,0.36781,0.33876,0.63198,17.604,46.316,1.6536,0.3
0.59239,0.36399,0.33955,0.63348,17.825,46.297,2.0345,0.35
0.59331,0.36157,0.33888,0.63436,18.064,46.272,2.3123,0.4
0.59413,0.36077,0.33795,0.63455,18.312,46.248,2.4691,0.45
0.59518,0.35962,0.33701,0.63472,18.556,46.223,2.664,0.5
0.58246,0.36866,0.33325,0.64325,20.481,45.514,2.289,0.55
0.58359,0.36662,0.3331,0.64347,20.693,45.493,2.5234,0.6
0.58457,0.3646,0.33216,0.64421,20.912,45.463,2.7994,0.65
0.5854,0.36391,0.33146,0.64421,21.159,45.431,2.9188,0.7
0.5863,0.36345,0.33047,0.64416,21.421,45.391,3.026,0.75
0.57686,0.36783,0.32466,0.65309,23.057,44.668,3.1478,0.8
0.57777,0.36615,0.32465,0.65324,23.284,44.634,3.2892,0.85
0.57817,0.36583,0.32404,0.65336,23.518,44.597,3.4194,0.9
0.57867,0.36494,0.32404,0.65342,23.758,44.559,3.5215,0.95
0.57949,0.36421,0.32415,0.65305,23.998,44.522,3.6053,1
0.57473,0.36625,0.3209,0.6577,24.98,44.076,3.6947,1.05
0.57548,0.36524,0.32018,0.65796,25.215,44.027,3.8442,1.1
0.57599,0.36454,0.31991,0.65803,25.444,43.984,3.9765,1.15
0.5766,0.36355,0.31983,0.65808,25.675,43.942,4.0811,1.2
0.57654,0.36314,0.31944,0.65855,25.989,43.853,4.1651,1.25
0.5749,0.36345,0.31783,0.66059,26.551,43.615,4.2686,1.3
0.57534,0.36316,0.31752,0.66051,26.79,43.568,4.3442,1.35
0.5759,0.36267,0.31754,0.66028,27.022,43.524,4.4287,1.4
0.57662,0.36151,0.3173,0.66041,27.249,43.477,4.5337,1.45
0.57689,0.36081,0.31689,0.66075,27.534,43.394,4.6334,1.5
0.57676,0.36084,0.31632,0.66112,27.854,43.299,4.6997,1.55
0.57745,0.36003,0.31625,0.661,28.072,43.253,4.8117,1.6
0.57743,0.35922,0.31602,0.66156,28.344,43.176,4.891,1.65
0.57804,0.35866,0.31559,0.66154,28.571,43.129,4.9649,1.7
0.57853,0.35818,0.31532,0.6615,28.827,43.061,5.0365,1.75
0.5793,0.35735,0.31527,0.6613,29.041,43.026,5.1155,1.8
0.57973,0.35671,0.31522,0.66129,29.262,42.979,5.1916,1.85
0.58027,0.35597,0.31484,0.6614,29.497,42.919,5.2738,1.9
0.58103,0.35515,0.31494,0.66112,29.716,42.872,5.3394,1.95
0.58151,0.35459,0.31432,0.66129,29.938,42.819,5.42,2
0.58276,0.35346,0.31461,0.66066,30.083,42.826,5.4973,2.05
