0.5309,0.81488,-0.18842,0.13642,-0.34472,-0.66329,0.3823,0
0.5309,0.81488,-0.18842,0.13642,-0.34472,-0.66329,0.3823,0.1
0.5315,0.81368,-0.19221,0.13595,-0.34713,-0.66361,0.38179,0.2
0.53331,0.8107,-0.20071,0.13437,-0.35447,-0.66402,0.37962,0.3
0.53002,0.81197,-0.20269,0.13675,-0.35699,-0.66288,0.37888,0.4
0.53207,0.81036,-0.20471,0.13535,-0.35776,-0.66282,0.37798,0.5
0.53274,0.80879,-0.20853,0.13624,-0.36043,-0.66236,0.3763,0.6
0.53232,0.80892,-0.20914,0.13619,-0.35976,-0.66305,0.37546,0.7
0.53213,0.80841,-0.21133,0.13656,-0.36088,-0.66245,0.37482,0.8
0.53253,0.80712,-0.21501,0.13689,-0.3615,-0.6625,0.37488,0.9
0.53302,0.8067,-0.21427,0.13859,-0.36329,-0.66164,0.37504,1
0.53129,0.80356,-0.21312,0.16311,-0.37794,-0.65248,0.37638,1.1
0.53617,0.79847,-0.20988,0.17582,-0.39007,-0.63918,0.37223,1.2
0.53701,0.79696,-0.21237,0.17711,-0.38907,-0.63837,0.37183,1.3
0.53824,0.79519,-0.21333,0.18017,-0.39,-0.6372,0.37051,1.4
0.53992,0.79308,-0.21612,0.18114,-0.39057,-0.63735,0.36769,1.5
0.53835,0.79338,-0.21647,0.18405,-0.39236,-0.63491,0.36968,1.6
0.53427,0.7949,-0.2178,0.18777,-0.39497,-0.6321,0.36972,1.7
0.51482,0.8006,-0.25171,0.17501,-0.43978,-0.58924,0.38008,1.8
0.51558,0.80001,-0.2545,0.17142,-0.44835,-0.58296,0.38258,1.9
0.51607,0.79941,-0.25558,0.17112,-0.45117,-0.58155,0.38223,2
0.51542,0.79805,-0.25659,0.17781,-0.45923,-0.57712,0.38222,2.1
0.51148,0.78969,-0.2814,0.18867,-0.48164,-0.55981,0.37963,2.2
0.51192,0.78885,-0.28213,0.18987,-0.48498,-0.5578,0.37907,2.3
0.50944,0.77398,-0.3172,0.20202,-0.5101,-0.52716,0.38792,2.4
0.50424,0.77155,-0.32793,0.20715,-0.51472,-0.52175,0.38442,2.5
0.50243,0.77193,-0.32735,0.21103,-0.51855,-0.52001,0.38346,2.6
0.50165,0.77284,-0.32537,0.21261,-0.52133,-0.51874,0.38426,2.7
0.50368,0.77207,-0.32361,0.21326,-0.52749,-0.51607,0.38609,2.8
0.50567,0.77129,-0.3242,0.21048,-0.53151,-0.51515,0.38751,2.9
0.50927,0.76938,-0.32133,0.21316,-0.5491,-0.50633,0.38548,3
0.50735,0.76753,-0.3265,0.21651,-0.55388,-0.49774,0.38678,3.1
0.50793,0.76616,-0.32679,0.21957,-0.55719,-0.49338,0.38678,3.2
0.50733,0.76618,-0.32766,0.21957,-0.55805,-0.49183,0.38702,3.3
0.50595,0.76654,-0.32851,0.22026,-0.55908,-0.48959,0.38784,3.4
0.5053,0.76623,-0.3311,0.21895,-0.55977,-0.48775,0.38857,3.5
0.49614,0.76559,-0.34162,0.22585,-0.57003,-0.46632,0.39007,3.6
0.49001,0.76372,-0.35306,0.22797,-0.57853,-0.45217,0.39219,3.7
0.48855,0.76016,-0.36204,0.22894,-0.58195,-0.44412,0.39585,3.8
0.48366,0.7587,-0.36857,0.23366,-0.5844,-0.43678,0.3965,3.9
0.48107,0.75722,-0.37228,0.23791,-0.58673,-0.43126,0.39714,4
0.47554,0.75474,-0.38246,0.24073,-0.59075,-0.42372,0.40256,4.1
0.4742,0.74785,-0.38892,0.25415,-0.60396,-0.40811,0.40719,4.2
0.47389,0.74724,-0.3905,0.25409,-0.60505,-0.40652,0.40709,4.3
0.45892,0.75005,-0.40025,0.25809,-0.61893,-0.38861,0.40574,4.4
0.4558,0.75117,-0.40285,0.25631,-0.62084,-0.38585,0.40652,4.5
0.45217,0.75032,-0.40893,0.25561,-0.62394,-0.3781,0.40838,4.6
0.45113,0.74949,-0.41103,0.25651,-0.62398,-0.37497,0.41008,4.7
0.45108,0.74767,-0.41515,0.25528,-0.62353,-0.37225,0.41177,4.8
0.44893,0.74695,-0.41928,0.25441,-0.62245,-0.36902,0.41475,4.9
0.44732,0.74227,-0.42854,0.25552,-0.62288,-0.36041,0.41816,5
0.44236,0.74063,-0.43554,0.25708,-0.62431,-0.35102,0.42008,5.1
0.44163,0.74031,-0.43575,0.25889,-0.62486,-0.34901,0.41981,5.2
0.43864,0.73761,-0.44068,0.2633,-0.62896,-0.33831,0.41934,5.3
0.43913,0.73671,-0.44126,0.26402,-0.63103,-0.33632,0.41954,5.4
0.43993,0.73669,-0.44163,0.26213,-0.63765,-0.33039,0.42786,5.5
0.44037,0.73647,-0.44227,0.26093,-0.63883,-0.33024,0.42906,5.6
0.4403,0.73608,-0.44358,0.2599,-0.6422,-0.32755,0.433,5.7
0.43653,0.73337,-0.44877,0.26497,-0.64999,-0.31859,0.43558,5.8
0.43459,0.73257,-0.45039,0.26763,-0.65357,-0.31426,0.43514,5.9
0.43359,0.73145,-0.45306,0.26778,-0.65537,-0.31058,0.43607,6
0.43267,0.72943,-0.45529,0.27099,-0.65696,-0.30337,0.43749,6.1
0.43053,0.72639,-0.46235,0.27061,-0.65959,-0.29204,0.4409,6.2
0.42671,0.72013,-0.47166,0.27726,-0.66111,-0.27952,0.44465,6.3
0.42659,0.71468,-0.47732,0.28181,-0.6653,-0.27156,0.44638,6.4
0.42503,0.71447,-0.47831,0.28303,-0.66567,-0.26996,0.44712,6.5
